IoU,Accuracy,Precision,Recall,F1
0.5081260241568089,0.71282958984375,0.5081260241568089,0.71282958984375,0.5933176623871401
0.44252053275704384,0.66522216796875,0.44252053275704384,0.66522216796875,0.5314852771829642
0.5875843800604343,0.76654052734375,0.5875843800604343,0.76654052734375,0.6652373619120449
0.4029273986816406,0.634765625,0.4029273986816406,0.634765625,0.4929482153524492
0.381598774343729,0.61773681640625,0.381598774343729,0.61773681640625,0.4717686714844487
0.4645507372915745,0.68157958984375,0.4645507372915745,0.68157958984375,0.5525170977304023
0.4807472229003906,0.693359375,0.4807472229003906,0.693359375,0.5678029483852364
0.4124361425638199,0.6422119140625,0.4124361425638199,0.6422119140625,0.5022934482840723
0.5035246759653091,0.7095947265625,0.5035246759653091,0.7095947265625,0.5890573574448857
0.3899386562407017,0.62445068359375,0.3899386562407017,0.62445068359375,0.4800867889421496
0.3929936923086643,0.62689208984375,0.3929936923086643,0.62689208984375,0.48312201499044505
0.4830351807177067,0.69500732421875,0.4830351807177067,0.69500732421875,0.569950552798164
0.41212262213230133,0.6419677734375,0.41212262213230133,0.6419677734375,0.5019862494249963
1.0,1.0,1.0,1.0,1.0
0.5932121016085148,0.77020263671875,0.5932121016085148,0.77020263671875,0.6702194305936562
0.4613944925367832,0.67926025390625,0.4613944925367832,0.67926025390625,0.5495211257022249
0.3841669298708439,0.61981201171875,0.3841669298708439,0.61981201171875,0.474335203210664
0.5202931314706802,0.7213134765625,0.5202931314706802,0.7213134765625,0.6045303642305954
0.44398340955376625,0.66632080078125,0.44398340955376625,0.66632080078125,0.5328906766879533
0.5330497175455093,0.7301025390625,0.5330497175455093,0.7301025390625,0.6162059248053076
0.4519903101027012,0.67230224609375,0.4519903101027012,0.67230224609375,0.5405605489778937
0.4040905274450779,0.63568115234375,0.4040905274450779,0.63568115234375,0.4940944961871828
0.5104781538248062,0.7144775390625,0.5104781538248062,0.7144775390625,0.5954912119804645
0.33127106726169586,0.5755615234375,0.33127106726169586,0.5755615234375,0.4205117506791373
0.5600307919085026,0.74835205078125,0.5600307919085026,0.74835205078125,0.6406384705623255
0.31161798536777496,0.5582275390625,0.31161798536777496,0.5582275390625,0.3999646746780748
0.5957533270120621,0.7718505859375,0.5957533270120621,0.7718505859375,0.6724645201354202
0.5764094032347202,0.75921630859375,0.5764094032347202,0.75921630859375,0.6553024780624956
0.588988795876503,0.7674560546875,0.588988795876503,0.7674560546875,0.6664819691719472
0.41298509016633034,0.64263916015625,0.41298509016633034,0.64263916015625,0.5028311758098433
0.2623560428619385,0.51220703125,0.2623560428619385,0.51220703125,0.3469842917541169
0.3571929931640625,0.59765625,0.3571929931640625,0.59765625,0.44714624083129584
0.4527292251586914,0.6728515625,0.4527292251586914,0.6728515625,0.541266464171045
0.4556909203529358,0.675048828125,0.4556909203529358,0.675048828125,0.5440927007041613
0.47795820608735085,0.69134521484375,0.47795820608735085,0.69134521484375,0.5651811373487176
0.5713233947753906,0.755859375,0.5713233947753906,0.755859375,0.6507621315350389
0.4471612572669983,0.668701171875,0.4471612572669983,0.668701171875,0.5359392859592172
0.48049334064126015,0.69317626953125,0.48049334064126015,0.69317626953125,0.5675644636506547
0.4316259026527405,0.656982421875,0.4316259026527405,0.656982421875,0.5209782517358553
0.5586613565683365,0.7474365234375,0.5586613565683365,0.7474365234375,0.639406752777899
0.4566802978515625,0.67578125,0.4566802978515625,0.67578125,0.5450356934731935
0.45527899637818336,0.67474365234375,0.45527899637818336,0.67474365234375,0.5436999217653818
0.3828817754983902,0.6187744140625,0.3828817754983902,0.6187744140625,0.47305142973875464
0.3851511478424072,0.62060546875,0.3851511478424072,0.62060546875,0.4753175961321181
0.5578405000269413,0.74688720703125,0.5578405000269413,0.74688720703125,0.6386680236498659
0.521526575088501,0.72216796875,0.521526575088501,0.72216796875,0.6056628442195917
0.559391513466835,0.7479248046875,0.559391513466835,0.7479248046875,0.6400635907982837
0.42047119140625,0.6484375,0.42047119140625,0.6484375,0.5101451421800948
0.5637824684381485,0.7508544921875,0.5637824684381485,0.7508544921875,0.6440083638632521
0.4664663225412369,0.6829833984375,0.4664663225412369,0.6829833984375,0.5543326487644611
0.49095749855041504,0.70068359375,0.49095749855041504,0.70068359375,0.5773648906294861
0.4502685219049454,0.6710205078125,0.4502685219049454,0.6710205078125,0.5389144176266072
0.2642979063093662,0.51409912109375,0.2642979063093662,0.51409912109375,0.34911572515601696
0.4455301761627197,0.66748046875,0.4455301761627197,0.66748046875,0.5343752859626647
1.0,1.0,1.0,1.0,1.0
0.4037801958620548,0.63543701171875,0.4037801958620548,0.63543701171875,0.4937887463335627
1.0,1.0,1.0,1.0,1.0
0.5493936538696289,0.7412109375,0.5493936538696289,0.7412109375,0.6310477863853057
0.28307024016976357,0.53204345703125,0.28307024016976357,0.53204345703125,0.3695329122299037
0.5369783788919449,0.7327880859375,0.5369783788919449,0.7327880859375,0.6197854004766202
0.45659780874848366,0.67572021484375,0.45659780874848366,0.67572021484375,0.5449570933188969
0.491043034940958,0.70074462890625,0.491043034940958,0.70074462890625,0.5774447575433451
0.4471612572669983,0.668701171875,0.4471612572669983,0.668701171875,0.5359392859592172
0.4136914163827896,0.6431884765625,0.4136914163827896,0.6431884765625,0.5035227818152905
0.4758507162332535,0.6898193359375,0.4758507162332535,0.6898193359375,0.5631971490836976
0.46922165527939796,0.68499755859375,0.46922165527939796,0.68499755859375,0.5569404571375126
0.5491222478449345,0.74102783203125,0.5491222478449345,0.74102783203125,0.63080237747179
0.3716354966163635,0.609619140625,0.3716354966163635,0.609619140625,0.46176823726395416
0.34899652376770973,0.59075927734375,0.34899652376770973,0.59075927734375,0.43877980627020347
0.4892483353614807,0.699462890625,0.4892483353614807,0.699462890625,0.5757681889500431
0.40836967527866364,0.6390380859375,0.40836967527866364,0.6390380859375,0.4983040708844585
0.5201170444488525,0.72119140625,0.5201170444488525,0.72119140625,0.6043686281028369
0.29309429228305817,0.5413818359375,0.29309429228305817,0.5413818359375,0.38030069571280783
1.0,1.0,1.0,1.0,1.0
0.27584293857216835,0.52520751953125,0.27584293857216835,0.52520751953125,0.36171200972959355
0.5393962897360325,0.73443603515625,0.5393962897360325,0.73443603515625,0.6219846437720489
0.37881380319595337,0.615478515625,0.37881380319595337,0.615478515625,0.4689803046367312
0.5738173462450504,0.75750732421875,0.5738173462450504,0.75750732421875,0.6529899913789828
0.3421078957617283,0.58489990234375,0.3421078957617283,0.58489990234375,0.43170915116572234
0.34957367554306984,0.59124755859375,0.34957367554306984,0.59124755859375,0.4393705726744395
0.3267897516489029,0.5716552734375,0.3267897516489029,0.5716552734375,0.41585423619538836
0.4269071854650974,0.65338134765625,0.4269071854650974,0.65338134765625,0.5164049855410061
0.5778004080057144,0.7601318359375,0.5778004080057144,0.7601318359375,0.6565421932703811
0.41526319086551666,0.6444091796875,0.41526319086551666,0.6444091796875,0.5050606576453586
0.5758534707129002,0.75885009765625,0.5758534707129002,0.75885009765625,0.6548067643516088
0.5328714847564697,0.72998046875,0.5328714847564697,0.72998046875,0.6160433535316117
0.46721697226166725,0.68353271484375,0.46721697226166725,0.68353271484375,0.5550435321419103
0.5544722080230713,0.74462890625,0.5544722080230713,0.74462890625,0.6356334072383151
0.44912248849868774,0.670166015625,0.44912248849868774,0.670166015625,0.537817778947705
0.5289579033851624,0.727294921875,0.5289579033851624,0.727294921875,0.6124697024072437
0.2765486240386963,0.52587890625,0.2765486240386963,0.52587890625,0.3624778125
0.3701486587524414,0.6083984375,0.3701486587524414,0.6083984375,0.46026985617789923
0.48583894968032837,0.697021484375,0.48583894968032837,0.697021484375,0.5725784312733779
0.46613289415836334,0.6827392578125,0.46613289415836334,0.6827392578125,0.554016781856411
0.43741947412490845,0.661376953125,0.43741947412490845,0.661376953125,0.5265746263087804
0.5198529697954655,0.72100830078125,0.5198529697954655,0.72100830078125,0.6041260458296206
